"planet_name","difficulty","p_switch","do_switch","resp_type","keyTrial.keys","keyTrial.rt","too_slow_trial","trial_num","correct","reward","trial_type","alien_body_color","alien_stomach_pattern","study","age","participant"
NA,"Easy",0.2,0,"correct","j",448.8,0,40,1,"1","color","orange","striped","study2",18.386301369863,291
"harder moon","Hard",0.5,0,"correct","j",820.7,0,41,1,"1","color","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",470.5,0,42,1,"1","color","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",819.5,0,43,1,"1","pattern","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",583.7,0,44,1,"1","color","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",510.2,0,45,1,"1","color","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",699.4,0,46,1,"1","pattern","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",722.7,0,47,1,"1","pattern","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",1171.6,0,48,1,"1","pattern","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",718.8,0,49,1,"1","pattern","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",635.1,0,50,1,"1","color","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",734.2,0,51,1,"1","pattern","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",781.8,0,52,1,"1","pattern","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",1289,0,53,1,"1","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",925.9,0,54,1,"1","pattern","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",1202.9,0,55,1,"1","color","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",717.7,0,56,1,"1","color","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",968.7,0,57,1,"1","pattern","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",643.2,0,58,1,"1","color","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",1184.8,0,59,1,"1","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",687.8,0,60,1,"1","color","blue","striped","study2",18.386301369863,291
"harder moon","Hard",0.5,0,"correct","f",874,0,61,1,"10","color","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",608.6,0,62,1,"10","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",505.8,0,63,1,"10","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",950.4,0,64,1,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",817.6,0,65,1,"10","color","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",751.6,0,66,1,"10","pattern","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",641.6,0,67,1,"10","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",582.5,0,68,1,"10","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",602.8,0,69,1,"10","color","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",966.8,0,70,1,"10","pattern","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",755.3,0,71,1,"10","color","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",1142.4,0,72,1,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",1067.9,0,73,1,"10","pattern","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",736.8,0,74,1,"10","color","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",648.7,0,75,1,"10","color","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",1018.8,0,76,1,"10","color","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",885.3,0,77,1,"10","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",652.4,0,78,1,"10","color","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"too_slow",NA,NA,1,79,NA,"10","pattern","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",1016,0,80,1,"10","color","blue","striped","study2",18.386301369863,291
"easier planet","Easy",0.2,0,"correct","j",840.9,0,81,1,"1","color","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",410.7,0,82,1,"1","color","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,1,"correct","f",786.2,0,83,1,"1","pattern","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",818.5,0,84,1,"1","pattern","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",1115.6,0,85,1,"1","pattern","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,1,"correct","j",1001.2,0,86,1,"1","color","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,1,"correct","f",951.1,0,87,1,"1","pattern","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",1053.4,0,88,1,"1","pattern","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,1,"correct","f",934.5,0,89,1,"1","color","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",617.3,0,90,1,"1","color","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",671.2,0,91,1,"1","color","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",722.4,0,92,1,"1","color","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",691.5,0,93,1,"1","color","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",915.3,0,94,1,"1","color","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",814.4,0,95,1,"1","color","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",483.5,0,96,1,"1","color","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",640.8,0,97,1,"1","color","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",805.9,0,98,1,"1","color","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",858.1,0,99,1,"1","color","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",547.8,0,100,1,"1","color","blue","solid","study2",18.386301369863,291
"easier planet","Easy",0.2,0,"correct","f",850.8,0,101,1,"10","color","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",544.4,0,102,1,"10","color","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",669.1,0,103,1,"10","color","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",448.8,0,104,1,"10","color","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,1,"correct","f",637.8,0,105,1,"10","pattern","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,1,"correct","f",858.1,0,106,1,"10","color","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",750.9,0,107,1,"10","color","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",441.5,0,108,1,"10","color","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,1,"correct","j",1019.2,0,109,1,"10","pattern","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",801.5,0,110,1,"10","pattern","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",1108.7,0,111,1,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",904.8,0,112,1,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",664,0,113,1,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",598.6,0,114,1,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",617.8,0,115,1,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",614.9,0,116,1,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,1,"correct","j",709,0,117,1,"10","color","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",484.7,0,118,1,"10","color","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",540.6,0,119,1,"10","color","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",604.1,0,120,1,"10","color","orange","solid","study2",18.386301369863,291
"harder moon","Hard",0.5,0,"correct","f",991,0,121,1,"10","color","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",520.9,0,122,1,"10","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",557.4,0,123,1,"10","pattern","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",568,0,124,1,"10","color","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",835.2,0,125,1,"10","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",499.5,0,126,1,"10","color","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",1057.4,0,127,1,"10","pattern","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"incorrect","j",1001.7,0,128,0,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"too_slow",NA,NA,1,129,NA,"10","color","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",768.6,0,130,1,"10","color","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",643.1,0,131,1,"10","pattern","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",999.6,0,132,1,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",1098.8,0,133,1,"10","color","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",1050.1,0,134,1,"10","color","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",786.9,0,135,1,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",632.8,0,136,1,"10","pattern","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",1002.2,0,137,1,"10","color","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",900.1,0,138,1,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",917.7,0,139,1,"10","color","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",782.4,0,140,1,"10","color","orange","solid","study2",18.386301369863,291
"harder moon","Hard",0.5,0,"correct","j",850.8,0,141,1,"1","color","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",949.6,0,142,1,"1","color","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",1216,0,143,1,"1","pattern","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"too_slow",NA,NA,1,144,NA,"1","pattern","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",818.7,0,145,1,"1","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",1118.5,0,146,1,"1","pattern","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",775,0,147,1,"1","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",699.7,0,148,1,"1","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",1234.6,0,149,1,"1","pattern","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",903.6,0,150,1,"1","pattern","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",966.1,0,151,1,"1","pattern","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",752.1,0,152,1,"1","pattern","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",902.7,0,153,1,"1","color","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",922,0,154,1,"1","color","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",940.3,0,155,1,"1","pattern","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",635.4,0,156,1,"1","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",1016.9,0,157,1,"1","color","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",1102.7,0,158,1,"1","pattern","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",1101.3,0,159,1,"1","color","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",802.4,0,160,1,"1","color","orange","striped","study2",18.386301369863,291
"easier planet","Easy",0.2,0,"correct","f",734,0,161,1,"10","color","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,1,"correct","f",865.5,0,162,1,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",663,0,163,1,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,1,"correct","j",635.3,0,164,1,"10","color","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",501,0,165,1,"10","color","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",466,0,166,1,"10","color","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",436.8,0,167,1,"10","color","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",642.7,0,168,1,"10","color","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,1,"correct","j",919,0,169,1,"10","pattern","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",833.7,0,170,1,"10","pattern","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",970.9,0,171,1,"10","pattern","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",763.9,0,172,1,"10","pattern","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",822.2,0,173,1,"10","pattern","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",854.1,0,174,1,"10","pattern","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",870.9,0,175,1,"10","pattern","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,1,"correct","f",707.5,0,176,1,"10","color","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",1003.1,0,177,1,"10","color","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",869.1,0,178,1,"10","color","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",1210,0,179,1,"10","color","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",633.3,0,180,1,"10","color","orange","solid","study2",18.386301369863,291
"easier planet","Easy",0.2,0,"correct","j",707.7,0,181,1,"1","color","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,1,"correct","j",1234.7,0,182,1,"1","pattern","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",877.4,0,183,1,"1","pattern","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",734.3,0,184,1,"1","pattern","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",1065.6,0,185,1,"1","pattern","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",981.2,0,186,1,"1","pattern","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",972.5,0,187,1,"1","pattern","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",934.5,0,188,1,"1","pattern","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",938.4,0,189,1,"1","pattern","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,1,"correct","j",782.3,0,190,1,"1","color","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,1,"correct","f",804.6,0,191,1,"1","pattern","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",934.8,0,192,1,"1","pattern","blue","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",900.2,0,193,1,"1","pattern","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",1065.2,0,194,1,"1","pattern","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","j",784,0,195,1,"1","pattern","orange","solid","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",671.4,0,196,1,"1","pattern","orange","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",632.6,0,197,1,"1","pattern","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",696.5,0,198,1,"1","pattern","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,0,"correct","f",649.3,0,199,1,"1","pattern","blue","striped","study2",18.386301369863,291
NA,"Easy",0.2,1,"correct","j",990.9,0,200,1,"1","color","orange","striped","study2",18.386301369863,291
"harder moon","Hard",0.5,0,"correct","j",1172.6,0,201,1,"1","color","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",1018,0,202,1,"1","pattern","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",907.4,0,203,1,"1","pattern","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",1056.5,0,204,1,"1","pattern","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",883,0,205,1,"1","color","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",594.1,0,206,1,"1","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",868.1,0,207,1,"1","pattern","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",901.3,0,208,1,"1","color","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",1203.3,0,209,1,"1","pattern","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",1456.3,0,210,1,"1","pattern","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"too_slow",NA,NA,1,211,NA,"1","pattern","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",841.2,0,212,1,"1","color","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",770.1,0,213,1,"1","pattern","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",722.6,0,214,1,"1","pattern","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",1034.7,0,215,1,"1","pattern","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",735.7,0,216,1,"1","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",1168.4,0,217,1,"1","color","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",616.6,0,218,1,"1","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",650.7,0,219,1,"1","pattern","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",689.1,0,220,1,"1","color","blue","solid","study2",18.386301369863,291
"harder moon","Hard",0.5,0,"correct","f",942.1,0,221,1,"10","color","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",816.1,0,222,1,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",880.6,0,223,1,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",653.3,0,224,1,"10","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",906.9,0,225,1,"10","pattern","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",839.3,0,226,1,"10","pattern","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",1004.2,0,227,1,"10","color","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",889.7,0,228,1,"10","color","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",801.7,0,229,1,"10","pattern","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",640,0,230,1,"10","pattern","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",951.6,0,231,1,"10","pattern","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",634.6,0,232,1,"10","pattern","blue","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",934.8,0,233,1,"10","color","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",1106.2,0,234,1,"10","pattern","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",750.6,0,235,1,"10","color","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","j",684,0,236,1,"10","color","orange","solid","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","j",1443.1,0,237,1,"10","pattern","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",1092.6,0,238,1,"10","pattern","orange","striped","study2",18.386301369863,291
NA,"Hard",0.5,1,"correct","f",952,0,239,1,"10","color","blue","solid","study2",18.386301369863,291
NA,"Hard",0.5,0,"correct","f",852.1,0,240,1,"10","color","blue","striped","study2",18.386301369863,291
"easier planet","Easy",0.2,0,"correct","f",756.7,0,1,1,"1","color","blue","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","j",588.8,0,2,1,"1","color","orange","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","j",605.8,0,3,1,"1","color","orange","striped","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","f",366,0,4,1,"1","color","blue","striped","study2",18.6931506849315,161
NA,"Easy",0.2,1,"correct","f",797,0,5,1,"1","pattern","orange","striped","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","f",789,0,6,1,"1","pattern","blue","striped","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","j",846,0,7,1,"1","pattern","blue","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","j",806.6,0,8,1,"1","pattern","blue","solid","study2",18.6931506849315,161
NA,"Easy",0.2,1,"correct","j",574.6,0,9,1,"1","color","orange","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","f",325.1,0,10,1,"1","color","blue","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"incorrect","j",335.5,0,11,0,"1","color","blue","striped","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","j",576.9,0,12,1,"1","color","orange","striped","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","j",650.8,0,13,1,"1","color","orange","striped","study2",18.6931506849315,161
NA,"Easy",0.2,1,"correct","f",623.1,0,14,1,"1","pattern","orange","striped","study2",18.6931506849315,161
NA,"Easy",0.2,1,"correct","f",655.6,0,15,1,"1","color","blue","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","j",758,0,16,1,"1","color","orange","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","j",792.2,0,17,1,"1","color","orange","striped","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","f",657.2,0,18,1,"1","color","blue","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","f",648.8,0,19,1,"1","color","blue","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","f",706.5,0,20,1,"1","color","blue","striped","study2",18.6931506849315,161
"easier planet","Easy",0.2,0,"correct","f",609,0,21,1,"10","color","blue","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","f",549.3,0,22,1,"10","color","blue","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","f",694.4,0,23,1,"10","color","blue","striped","study2",18.6931506849315,161
NA,"Easy",0.2,1,"correct","j",877.9,0,24,1,"10","pattern","orange","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","j",772.3,0,25,1,"10","pattern","blue","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","f",439.5,0,26,1,"10","pattern","blue","striped","study2",18.6931506849315,161
NA,"Easy",0.2,1,"correct","j",654.7,0,27,1,"10","color","orange","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","f",565.1,0,28,1,"10","color","blue","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","j",567.1,0,29,1,"10","color","orange","striped","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","f",571.9,0,30,1,"10","color","blue","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","j",610.4,0,31,1,"10","color","orange","striped","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","j",450.1,0,32,1,"10","color","orange","striped","study2",18.6931506849315,161
NA,"Easy",0.2,0,"incorrect","f",457.3,0,33,0,"10","color","orange","striped","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","j",566.1,0,34,1,"10","color","orange","striped","study2",18.6931506849315,161
NA,"Easy",0.2,1,"correct","f",849.6,0,35,1,"10","pattern","blue","striped","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","j",696.4,0,36,1,"10","pattern","orange","solid","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","f",623.2,0,37,1,"10","pattern","orange","striped","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","f",614.3,0,38,1,"10","pattern","orange","striped","study2",18.6931506849315,161
NA,"Easy",0.2,0,"correct","j",954.6,0,39,1,"10","pattern","blue","solid","study2",18.6931506849315,161
NA,"Easy",0.2,1,"correct","j",561.3,0,40,1,"10","color","orange","solid","study2",18.6931506849315,161
"harder moon","Hard",0.5,0,"correct","j",803.8,0,41,1,"10","color","orange","solid","study2",18.6931506849315,161
NA,"Hard",0.5,0,"correct","j",665.9,0,42,1,"10","color","orange","striped","study2",18.6931506849315,161
NA,"Hard",0.5,1,"correct","f",534.2,0,43,1,"10","pattern","blue","striped","study2",18.6931506849315,161
NA,"Hard",0.5,0,"correct","f",659.2,0,44,1,"10","pattern","orange","striped","study2",18.6931506849315,161
NA,"Hard",0.5,1,"correct","f",729.3,0,45,1,"10","color","blue","striped","study2",18.6931506849315,161
NA,"Hard",0.5,0,"correct","j",623.2,0,46,1,"10","color","orange","striped","study2",18.6931506849315,161
NA,"Hard",0.5,0,"correct","j",515.4,0,47,1,"10","color","orange","striped","study2",18.6931506849315,161
NA,"Hard",0.5,1,"correct","f",557,0,48,1,"10","pattern","blue","striped","study2",18.6931506849315,161
NA,"Hard",0.5,0,"correct","f",540.9,0,49,1,"10","pattern","orange","striped","study2",18.6931506849315,161
NA,"Hard",0.5,0,"correct","j",589.6,0,50,1,"10","pattern","orange","solid","study2",18.6931506849315,161
NA,"Hard",0.5,1,"correct","j",514.3,0,51,1,"10","color","orange","solid","study2",18.6931506849315,161
NA,"Hard",0.5,0,"correct","f",581.6,0,52,1,"10","color","blue","striped","study2",18.6931506849315,161
NA,"Hard",0.5,1,"correct","j",695.5,0,53,1,"10","pattern","orange","solid","study2",18.6931506849315,161
NA,"Hard",0.5,1,"correct","j",491.2,0,54,1,"10","color","orange","solid","study2",18.6931506849315,161
NA,"Hard",0.5,0,"correct","f",442.1,0,55,1,"10","color","blue","solid","study2",18.6931506849315,161
